val_geracaoverificada;val_geracaoprogramada;val_fatorcapacidade
72.837;147.5;0.2616299744609316
12.091;20.5;0.0434307840960929
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.219;2.0;0.0007866464078276
39.58;98.0;0.1421710722457497
206.881;200.0;0.7431150479351429
238.034;213.0;0.8550163974468115
230.124;213.0;0.8266037349540404
228.638;213.0;0.8212660337575476
226.015;213.0;0.8118442368272646
218.1;213.0;0.7834136143708444
221.384;213.0;0.7952097184955297
211.539;213.0;0.7598465500705825
88.286;207.0;0.3171226701437156
32.07;139.0;0.1151952068449013
3.862;27.0;0.0138722759225135
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.695;1.5;0.0060884276770223
98.272;53.0;0.3529923095435654
233.066;153.0;0.8371713775651318
224.756;216.5;0.807321917980438
202.909;242.5;0.7288476528123508
229.236;246.0;0.823414045409972
258.551;246.0;0.928713312284256
238.417;245.0;0.8563921306623276
213.065;232.5;0.7653279309762677
206.793;212.0;0.7427989525749199
191.573;181.0;0.6881288232272617
68.229;115.0;0.2450780719619823
17.441;22.5;0.0626479452005589
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.039;1.0;0.0001400877164624
61.554;81.0;0.2211015204905225
173.203;204.0;0.6221439167807123
164.467;212.0;0.5907642682931209
193.895;212.0;0.6964694303458729
215.067;212.0;0.7725191004213408
202.014;212.0;0.7256328193191736
178.167;212.0;0.6399745686914728
138.488;212.0;0.4974478891654723
253.149;212.0;0.90930936755784
233.929;192.0;0.840271267290955
74.841;71.0;0.2688283278914643
18.335;16.5;0.0658591867010061
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.361;4.0;0.0048887021052669
78.15;107.0;0.2807142318343947
122.635;205.0;0.4405040284198464
153.816;227.0;0.5525059537279496
175.349;227.0;0.6298523331788776
238.988;227.0;0.8584431585110471
235.339;227.0;0.8453359770399824
164.032;227.0;0.589201751455655
160.718;227.0;0.5772978875490756
25.664;224.5;0.0921849014177595
20.52;198.5;0.0737076908156337
25.19;131.0;0.0904822968638311
11.026;27.5;0.0396053118388488
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.587;2.0;0.0021084997323965
72.455;99.5;0.2602578332381455
198.136;199.0;0.7117030715129832
212.241;222.0;0.7623681289669069
192.441;224.0;0.691246672916734
201.07;224.0;0.7222419781822361
227.428;224.0;0.8169197225544815
204.304;224.0;0.733858482670431
246.22;224.0;0.8844204499330093
175.499;224.0;0.6303911320883486
104.426;215.0;0.375097432802796
122.422;162.0;0.4397389339683976
14.121;30.0;0.0507225293376006
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.196;3.0;0.0007040305750421
26.042;84.0;0.0935426746696264
168.031;166.0;0.6035661303821521
217.583;204.5;0.7815565541295344
195.945;210.0;0.7038330154419767
192.655;208.5;0.6920153593609126
196.647;207.5;0.706354594338301
173.66;203.0;0.6237854574582341
173.687;194.0;0.6238824412619388
154.677;181.0;0.5555986594683132
137.425;153.0;0.4936296008936877
113.806;91.5;0.4087903246083829
11.863;13.5;0.042611809753697
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.897;3.0;0.0032220174786366
79.659;84.0;0.286134548863673
223.522;167.0;0.8028893989518565
261.756;203.5;0.9402256489832864
231.002;208.0;0.8297575045708107
233.787;207.5;0.8397612043233224
247.543;202.0;0.8891726563145436
240.973;184.5;0.8655732640797135
235.503;164.0;0.8459250638476707
194.254;151.0;0.6977589557358735
147.93;135.5;0.5313634845203073
42.102;89.0;0.1512300779103223
12.664;18.5;0.0454889959302722
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.116;2.0;0.0040086638864642
94.653;68.0;0.3399928878543949
220.826;152.0;0.7932053865522976
213.391;189.5;0.7664989206061846
183.899;196.5;0.660563871018725
168.953;205.5;0.6068779476790338
198.68;209.5;0.713657115557998
198.142;207.0;0.711724623469362
184.011;202.0;0.6609661742044634
177.427;185.5;0.6373164940714159
28.114;150.5;0.1009852836057859
16.35;90.5;0.0587290811323397
7.074;16.5;0.0254097565706527
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.217;1.5;0.000779462422368
53.982;82.5;0.193902951540426
214.165;197.5;0.769279122979055
239.107;213.0;0.8588706056458941
220.49;213.0;0.7919984769950825
226.958;213.0;0.8152314859714723
156.362;213.0;0.5616511672180375
193.578;213.0;0.6953307686505242
88.048;213.0;0.3162677758740216
211.428;208.5;0.759447838877574
58.495;148.5;0.2101136147300437
71.349;42.5;0.2562850892789792
2.985;9.0;0.010722098298473
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.714;2.5;0.0025646828090819
33.432;81.5;0.120087500942898
99.35;157.5;0.3568644777062971
202.681;191.5;0.7280286784699547
229.379;200.0;0.8239277003703344
245.122;203.0;0.8804764419156815
239.331;201.0;0.8596752120173708
225.984;192.5;0.8117328850526406
223.823;175.0;0.8039705887635283
133.619;154.5;0.4799584765640434
185.592;127.5;0.6666451147102878
103.227;81.5;0.3707906335197577
5.522;11.5;0.0198349838539926
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.061;2.5;0.0002191115565182
1.02;81.5;0.0036638325844028
181.759;153.5;0.6528770065769386
198.179;184.0;0.7118575272003649
137.262;186.0;0.4930441060787292
180.19;186.0;0.6472411699838719
196.567;186.0;0.7060672349199165
114.137;186.0;0.409979274201949
190.379;167.0;0.6838399839078725
176.614;138.5;0.6343962039820831
184.328;109.0;0.6621048358998121
29.394;68.5;0.1055830342999385
8.808;9.0;0.0316382719641375
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.287;2.0;0.0010309019134545
91.851;75.5;0.3299281242254765
241.132;163.0;0.8661443909237527
256.253;207.0;0.92045891299116
237.524;218.0;0.8531844811546101
239.52;221.0;0.8603540986433043
225.269;222.5;0.8091646102508288
175.605;217.5;0.6307718833177081
198.844;205.5;0.7142462023656864
177.44;184.0;0.6373631899769034
101.281;143.0;0.3638006156675538
71.002;82.0;0.2550386678017363
7.146;12.5;0.0256683800471987
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.944;3.0;0.0069828338667442
98.347;89.0;0.3532617089983009
157.061;176.0;0.5641619701361724
144.378;211.5;0.5186047263440338
161.5;219.5;0.5801068258637844
228.027;227.0;0.8190713261996357
177.112;224.5;0.6361850163615268
165.192;209.5;0.5933684630222308
150.319;183.5;0.5399447551518155
169.579;159.0;0.6091265351278929
120.611;136.5;0.4332338351347176
68.288;88.0;0.2452899995330409
5.547;18.5;0.0199247836722378
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.323;3.0;0.0047522063815342
95.48;80.5;0.3429634658419451
239.311;163.0;0.8596033721627747
252.797;199.5;0.908044986116948
254.374;206.5;0.9137095586518532
253.623;210.0;0.9110119721117684
259.883;208.0;0.9334978466003584
256.447;189.0;0.9211557595807426
221.843;165.0;0.796858443158511
196.358;139.0;0.7053165084393869
148.829;110.5;0.5345926859844035
90.593;72.5;0.3254093973713797
15.208;9.5;0.0546270254349005
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.187;2.5;0.0006717026404738
34.736;80.0;0.124771459462566
159.293;163.5;0.572179297909101
208.014;202.5;0.7471847756980139
239.297;208.0;0.8595530842645575
228.36;210.0;0.8202674597786614
239.237;212.5;0.859337564700769
227.957;209.5;0.8188198867085493
209.691;195.0;0.7532085475058998
159.579;160.0;0.5732066078298257
108.337;120.5;0.38914571636907
60.095;72.0;0.2158608030977345
3.908;9.5;0.0140375075880846
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.41;2.5;0.0014727170192207
50.38;80.5;0.1809645937276622
143.391;170.5;0.5150594295197146
246.484;211.5;0.8853687360136783
261.153;215.5;0.938059677367213
239.668;214.5;0.8608857135673157
195.183;213.0;0.701095916981864
223.856;205.5;0.8040891245236119
193.065;195.0;0.6934880763801334
92.885;180.5;0.3336422447080967
62.33;149.5;0.2238889068488525
46.19;90.0;0.1659141441897721
6.213;12.0;0.0223170508302891
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.989;2.5;0.0035524808097788
95.124;89.0;0.3416847164301339
217.46;197.5;0.7811147390237682
127.141;248.0;0.4566895476603555
175.986;253.5;0.6321404325477645
248.397;256.5;0.8922402181057985
237.172;255.5;0.8519200997137181
244.918;248.0;0.8797436753988009
237.134;233.5;0.8517836039899855
179.038;210.5;0.6431031943591345
205.442;172.0;0.7379461703969511
117.258;100.5;0.4211898835116757
10.958;12.5;0.0393610563332219
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.296;1.0;0.0010632298480227
54.952;89.0;0.1973871844883385
226.173;248.5;0.8124117716785741
264.179;263.0;0.948929047367608
257.865;263.0;0.9262492052716084
225.652;263.0;0.8105403434663448
233.947;263.0;0.8403359231600915
201.695;263.0;0.7244869736383653
241.894;263.0;0.8688814893838654
154.609;263.0;0.5553544039626863
177.169;259.0;0.6363897599471258
29.867;197.0;0.1072820468611371
9.912;29.5;0.0356038319378441
0.027;0.0;9.69838037047e-05
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.491;3.0;0.0053556611601418
102.297;94.0;0.3674500802810375
240.151;200.0;0.8626206460558123
243.125;246.0;0.8733032324342574
204.118;248.0;0.733190372022687
217.391;248.0;0.7808668915254116
212.792;248.0;0.7643473169610304
217.483;248.0;0.7811973548565537
129.815;241.5;0.4662945362198586
243.03;212.0;0.872961993124926
201.572;160.5;0.7240451585325991
51.831;88.5;0.1861765751786118
14.813;11.0;0.0532081883066268
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.616;1.0;0.0058046602513676
103.258;72.0;0.3709019852943817
248.971;177.5;0.8943020219327076
273.609;232.5;0.9828015388096852
272.772;240.5;0.9797950408948372
259.356;241.0;0.9316048664317504
246.654;240.5;0.8859793747777454
242.381;233.0;0.8706307898432813
224.218;226.0;0.8053894258918018
204.847;209.0;0.7358089347227161
197.365;168.5;0.7089336451183021
82.349;95.0;0.2957970093068531
9.909;12.5;0.0355930559596547
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.139;3.0;0.0040912797192498
67.654;101.0;0.2430126761423434
243.282;211.0;0.8738671752928372
246.894;250.0;0.886841453032899
230.108;250.0;0.8265462630703635
220.859;250.0;0.7933239223123812
216.681;250.0;0.7783165766872487
239.555;248.5;0.8604798183888475
237.616;235.0;0.8535149444857523
228.58;196.0;0.8210576981792188
145.685;152.0;0.5232994608418912
140.129;99.5;0.5033423492350851
20.791;11.0;0.0746811208454114
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.204;2.0;0.0043247592466872
101.734;85.0;0.3654277883741563
233.162;208.0;0.8375162088671932
183.709;255.0;0.6598813924000617
197.074;255.0;0.7078883752339284
227.814;255.0;0.818306231748187
223.739;255.0;0.8036688613742246
222.277;255.0;0.7984173680032471
210.904;255.0;0.7575656346871553
195.247;252.5;0.7013258045165716
184.093;210.0;0.6612607176083075
115.636;122.0;0.4153636713039292
22.003;15.5;0.0790346160339371
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.309;0.5;0.0047019184833169
80.479;88.0;0.2890799829021146
193.788;221.0;0.6960850871237836
203.281;241.0;0.7301838741078388
232.999;242.0;0.8369307140522347
232.618;242.0;0.8355621648221783
228.943;242.0;0.8223615915401387
230.603;242.0;0.8283242994716178
224.598;227.5;0.8067543831291285
209.606;202.5;0.7529032281238662
184.934;162.5;0.664281583494075
156.11;91.0;0.5607459850501262
31.284;12.0;0.1123719005592732
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.352;2.0;0.0012643814408919
60.125;65.0;0.2159685628796287
218.331;155.0;0.7842433646914297
141.347;180.0;0.5077173963799897
201.916;180.0;0.7252808040316526
151.312;180.0;0.5435116039325136
204.714;180.0;0.7353311996896518
147.179;174.5;0.5286658979802225
212.696;170.0;0.764002485658969
127.236;114.5;0.4570307869696871
150.843;50.5;0.5418269593422342
16.155;21.0;0.0580286425500274
1.466;8.5;0.0052658613418966
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.328;1.5;0.0047701663451833
64.758;84.5;0.2326102651968232
223.124;191.0;0.8014597858453933
178.157;202.0;0.6399386487641749
156.883;202.0;0.5635225954302668
181.634;202.0;0.6524280074857128
100.285;202.0;0.3602229909086664
89.793;202.0;0.3225358031875343
127.606;202.0;0.4583598242797156
122.96;201.0;0.4416714260570336
100.802;190.0;0.3620800511499764
16.034;138.0;0.0575940114297208
0.295;25.0;0.0010596378552929
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.091;1.0;0.0003268713384124
58.831;89.0;0.2113205242872588
193.965;201.5;0.6967208698369594
248.901;202.0;0.8940505824416211
264.838;205.0;0.9512961705765508
209.347;205.0;0.7519729020068463
246.855;205.0;0.8867013653164365
211.514;205.0;0.7597567502523374
227.516;205.0;0.8172358179147045
162.115;205.0;0.5823159013926155
87.373;202.5;0.313843180781402
89.454;100.5;0.3213181176521298
11.231;18.5;0.0403416703484592
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.311;2.0;0.0047091024687766
106.379;84.0;0.3821125946041085
248.95;178.0;0.8942265900853816
261.086;220.5;0.937819013854316
246.544;228.0;0.8855842555774667
260.023;226.0;0.9340007255825314
259.081;225.0;0.9306170684310534
243.715;222.5;0.8754225081448435
258.45;206.5;0.9283505210185454
238.042;168.5;0.85504513338865
184.697;124.0;0.6634302812171108
86.1;73.0;0.3092705740363581
2.68;11.0;0.0096265405158819
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.183;1.0;0.0042493273993613
112.906;79.5;0.4055575311515569
255.696;177.0;0.9184581730406576
272.135;214.0;0.9775069415259504
252.48;215.5;0.9069063244215992
223.856;216.0;0.8040891245236119
221.248;216.0;0.794721207484276
241.584;214.0;0.8677679716376254
251.133;197.0;0.9020679102145496
254.704;173.5;0.9148949162526896
127.702;142.5;0.4587046555817771
46.681;91.5;0.1676778126201072
2.481;12.5;0.0089117339626504
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.98;2.0;0.0071121456050172
92.723;103.5;0.333060341885868
206.591;211.0;0.742073370043499
262.937;224.0;0.944467792397188
249.082;224.0;0.8947007331257161
227.322;224.0;0.816538971325122
232.969;224.0;0.8368229542703405
268.094;224.0;0.9629916989048014
257.303;224.0;0.9242305053574572
199.793;208.0;0.7176550034662729
187.394;147.5;0.6731178856093994
91.133;72.0;0.3273490734454753
11.639;10.5;0.0418072033822203
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;2.5;0.0
19.61;104.5;0.0704389774315096
88.541;215.0;0.3180386282898163
189.665;257.0;0.6812753010987905
201.7;253.5;0.7245049336020143
214.885;255.0;0.7718653577445159
208.815;254.0;0.7500619618745891
195.62;247.5;0.7026656178047895
134.509;247.5;0.4831553500935714
63.223;224.5;0.2270965563565699
31.331;166.5;0.1125407242175741
1.44;79.5;0.0051724695309216
1.144;12.0;0.0041092396828988
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.5;0.0
9.226;59.0;0.0331397249251967
32.294;164.0;0.115999813216378
75.468;202.5;0.2710805073330531
119.787;205.0;0.4302740331253569
196.531;205.0;0.7059379231816434
167.995;205.0;0.603436818643879
153.396;205.0;0.5509973167814308
126.354;205.0;0.4538626493819976
99.803;202.5;0.3584916504128995
75.289;156.0;0.2704375406344177
47.272;78.0;0.169800680323423
9.908;10.5;0.0355894639669249
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
7.041;67.5;0.025291220810569
14.163;206.5;0.0508733930322525
53.022;230.0;0.1904546385198116
127.635;230.0;0.45846399206888
213.448;230.0;0.7667036641917836
175.601;230.0;0.6307575153467889
197.633;230.0;0.7098962991698904
108.126;230.0;0.3883878059030808
36.821;209.5;0.132260764304213
5.568;145.5;0.0200002155195637
10.155;78.5;0.0364766861711871
3.922;10.0;0.0140877954863019
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.166;1.5;0.0041882635229546
81.476;84.0;0.2926611996537319
232.502;166.5;0.8351454936655208
236.344;194.5;0.8489459297334382
211.261;197.0;0.7588479760916963
244.098;197.0;0.8767982413603594
182.611;197.0;0.655937384382734
223.349;197.0;0.8022679842095999
214.559;195.5;0.7706943681145989
199.421;158.5;0.7163187821707848
102.813;107.0;0.3693035485296177
29.413;62.0;0.1056512821618049
2.689;7.0;0.0096588684504502
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.497;1.5;0.0017852203867139
70.51;84.0;0.2532714073786714
197.525;161.5;0.7095083639550713
160.254;190.0;0.5756312029224452
190.975;190.0;0.6859808115748373
234.528;190.0;0.8424228709361092
221.591;190.0;0.7959532609905997
209.654;187.5;0.7530756437748969
156.072;178.0;0.5606094893263937
27.577;153.0;0.0990563835098797
4.163;111.0;0.0149534657341853
1.703;58.0;0.0061171636188608
0.955;9.0;0.0034303530569654
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.296;2.0;0.0010632298480227
44.728;82.0;0.1606626508187947
160.348;162.5;0.5759688502390471
226.84;190.0;0.8148076308293551
204.105;193.0;0.7331436761171995
247.533;200.5;0.8891367363872456
239.284;190.5;0.8595063883590699
192.045;162.0;0.6898242437957305
127.614;155.0;0.4583885602215541
43.663;147.0;0.1568371785615505
7.934;115.0;0.0284988703182864
1.859;58.0;0.0066775144847106
1.179;7.0;0.0042349594284421
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.248;0.5;0.000890814196992
69.794;58.5;0.2506995405841298
201.456;164.0;0.7236284873759415
212.462;179.0;0.7631619593601942
231.912;179.0;0.8330262179549348
213.663;179.0;0.7674759426286921
247.09;179.0;0.887545483607941
177.749;179.0;0.6384731157304137
116.54;179.0;0.4186108327316745
125.34;153.5;0.4502203687539736
39.169;84.0;0.1406947632337992
1.299;21.0;0.0046659985560189
0.057;2.0;0.0002047435855989
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.544;1.5;0.0019540440450148
33.543;70.5;0.1204862121359066
126.307;125.0;0.4536938257236967
226.197;146.0;0.8124979795040894
198.256;154.0;0.71213411064056
256.781;161.5;0.922355485152498
232.188;163.5;0.8340176079483616
226.833;163.5;0.8147824868802465
255.334;153.0;0.9171578716724677
260.681;113.0;0.9363642567987442
247.37;73.5;0.888551241572287
83.083;38.5;0.2984335319705312
10.53;5.5;0.0378236834448647
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.54;2.0;0.009123661533709
114.907;89.5;0.4127451086039001
252.739;184.0;0.9078366505386192
272.009;219.5;0.9770543504419948
272.374;217.5;0.978365427788374
259.026;215.0;0.930419508830914
246.915;213.0;0.886916884880225
247.858;209.5;0.8903041340244326
235.133;202.5;0.8445960265376422
199.247;177.0;0.7156937754357985
171.677;136.5;0.6166625358750273
78.592;78.0;0.2823018926209693
10.647;10.0;0.038243946594252
0.004;0.0;1.43679709192e-05
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.178;1.5;0.0006393747059055
85.089;86.0;0.3056390693865235
216.905;171.0;0.7791211830587254
207.066;208.0;0.7437795665901572
206.517;224.0;0.7418075625814933
209.477;242.0;0.7524398610617212
219.685;242.0;0.7891069228475881
197.242;230.5;0.708491830012536
158.863;211.5;0.5706347410352841
90.923;163.5;0.3265947549722159
35.802;112.5;0.12860052371254
8.506;63.0;0.0305534901597359
0.252;7.5;0.0009051821679112
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.159;1.0;0.0077551123036526
70.688;63.0;0.253910782084577
173.011;134.0;0.6214542541765895
236.225;160.0;0.8485184825985912
213.508;159.5;0.766919183755572
211.176;164.0;0.7585426567096628
